time,wave [m],stroke [m],stroke speed [m/s],angle [deg],angular_speed [deg/s],F_PTO [N],Energy [J]
151.15,0.045,0.044,0.207,0.0,0.0,-44956.447,35591755.49
151.16,0.05,0.046,0.205,0.0,0.0,-44729.954,35591802.191
151.17,0.055,0.048,0.202,0.0,0.0,-44513.892,35591846.184
151.18,0.06,0.05,0.2,0.0,0.0,-44302.96,35591888.6
151.19,0.065,0.052,0.198,0.0,0.0,-44093.35,35591930.259
151.2,0.07,0.054,0.196,0.0,0.0,-43882.749,35591971.667
151.21,0.075,0.056,0.194,0.0,0.0,-43670.338,35592013.024
151.22,0.079,0.058,0.192,0.0,0.0,-43456.789,35592054.213
151.23,0.084,0.06,0.19,0.0,0.0,-43243.14,35592095.027
151.24,0.089,0.061,0.189,0.0,0.0,-43026.245,35592136.08
151.25,0.093,0.063,0.187,0.0,0.0,-42811.314,35592176.445
151.26,0.098,0.065,0.186,0.0,0.0,-42603.123,35592215.271
151.27,0.102,0.067,0.185,0.0,0.0,-42404.133,35592252.134
151.28,0.107,0.069,0.183,0.0,0.0,-42214.487,35592287.036
151.29,0.111,0.071,0.182,0.0,0.0,-42032.009,35592320.408
151.3,0.115,0.073,0.181,0.0,0.0,-41852.205,35592353.109
151.31,0.12,0.074,0.181,0.0,0.0,-41670.025,35592386.097
151.32,0.124,0.076,0.18,0.0,0.0,-41487.423,35592419.029
151.33,0.128,0.078,0.179,0.0,0.0,-41304.821,35592451.847
151.34,0.132,0.08,0.179,0.0,0.0,-41122.219,35592484.569
151.35,0.137,0.082,0.179,0.0,0.0,-40939.617,35592517.214
151.36,0.141,0.083,0.178,0.0,0.0,-40757.015,35592549.801
151.37,0.145,0.085,0.178,0.0,0.0,-40574.413,35592582.349
151.38,0.149,0.087,0.178,0.0,0.0,-40391.811,35592614.874
151.39,0.153,0.089,0.178,0.0,0.0,-40210.108,35592647.234
151.4,0.157,0.09,0.178,0.0,0.0,-40030.577,35592679.22
151.41,0.16,0.092,0.178,0.0,0.0,-39852.29,35592711.011
151.42,0.164,0.094,0.179,0.0,0.0,-39674.501,35592742.758
151.43,0.168,0.096,0.179,0.0,0.0,-39496.705,35592774.564
151.44,0.172,0.098,0.18,0.0,0.0,-39318.646,35592806.491
151.45,0.175,0.099,0.18,0.0,0.0,-39140.314,35592838.554
151.46,0.179,0.101,0.181,0.0,0.0,-38961.946,35592870.726
151.47,0.183,0.103,0.181,0.0,0.0,-38784.465,35592902.851
151.48,0.186,0.105,0.182,0.0,0.0,-38607.31,35592935.044
151.49,0.19,0.107,0.183,0.0,0.0,-38428.924,35592967.605
151.5,0.193,0.108,0.184,0.0,0.0,-38248.356,35593000.722
151.51,0.197,0.11,0.185,0.0,0.0,-38065.27,35593034.472
151.52,0.2,0.112,0.186,0.0,0.0,-37879.938,35593068.815
151.53,0.204,0.114,0.187,0.0,0.0,-37693.241,35593103.603
151.54,0.207,0.116,0.188,0.0,0.0,-37506.657,35593138.575
151.55,0.21,0.118,0.189,0.0,0.0,-37320.537,35593173.678
151.56,0.214,0.12,0.19,0.0,0.0,-37134.416,35593209.005
151.57,0.217,0.122,0.192,0.0,0.0,-36948.296,35593244.567
151.58,0.22,0.124,0.193,0.0,0.0,-36762.176,35593280.37
151.59,0.223,0.125,0.194,0.0,0.0,-36576.055,35593316.424
151.6,0.227,0.127,0.196,0.0,0.0,-36389.935,35593352.736
151.61,0.23,0.129,0.197,0.0,0.0,-36203.815,35593389.312
151.62,0.233,0.131,0.199,0.0,0.0,-36017.381,35593426.222
151.63,0.236,0.133,0.2,0.0,0.0,-35826.511,35593464.3
151.64,0.239,0.135,0.202,0.0,0.0,-35631.798,35593503.436
151.65,0.242,0.137,0.203,0.0,0.0,-35435.204,35593543.248
151.66,0.245,0.139,0.205,0.0,0.0,-35238.134,35593583.461
151.67,0.248,0.142,0.206,0.0,0.0,-35041.442,35593623.909
151.68,0.251,0.144,0.208,0.0,0.0,-34845.423,35593664.537
151.69,0.254,0.146,0.21,0.0,0.0,-34649.818,35593705.399
151.7,0.257,0.148,0.211,0.0,0.0,-34454.643,35593746.481
151.71,0.26,0.15,0.213,0.0,0.0,-34262.275,35593787.267
151.72,0.263,0.152,0.215,0.0,0.0,-34068.21,35593828.745
151.73,0.265,0.154,0.216,0.0,0.0,-33868.519,35593871.777
151.74,0.268,0.156,0.218,0.0,0.0,-33661.192,35593916.805
151.75,0.271,0.159,0.22,0.0,0.0,-33446.139,35593963.855
151.76,0.274,0.161,0.221,0.0,0.0,-33225.191,35594012.535
151.77,0.277,0.163,0.223,0.0,0.0,-33002.098,35594062.036
151.78,0.279,0.165,0.224,0.0,0.0,-32780.992,35594111.463
151.79,0.282,0.167,0.226,0.0,0.0,-32560.211,35594161.173
151.8,0.285,0.17,0.228,0.0,0.0,-32339.43,35594211.23
151.81,0.288,0.172,0.229,0.0,0.0,-32118.649,35594261.63
151.82,0.29,0.174,0.231,0.0,0.0,-31897.868,35594312.37
151.83,0.293,0.177,0.232,0.0,0.0,-31677.087,35594363.442
151.84,0.296,0.179,0.234,0.0,0.0,-31456.306,35594414.84
151.85,0.298,0.181,0.235,0.0,0.0,-31235.525,35594466.558
151.86,0.301,0.184,0.236,0.0,0.0,-31012.15,35594519.204
151.87,0.303,0.186,0.238,0.0,0.0,-30782.743,35594573.589
151.88,0.306,0.188,0.239,0.0,0.0,-30549.901,35594629.093
151.89,0.309,0.191,0.24,0.0,0.0,-30315.702,35594685.218
151.9,0.311,0.193,0.242,0.0,0.0,-30081.536,35594741.627
151.91,0.314,0.196,0.243,0.0,0.0,-29848.108,35594798.143
151.92,0.316,0.198,0.244,0.0,0.0,-29615.435,35594854.75
151.93,0.319,0.201,0.245,0.0,0.0,-29382.85,35594911.593
151.94,0.321,0.203,0.246,0.0,0.0,-29151.576,35594968.348
151.95,0.324,0.205,0.247,0.0,0.0,-28920.959,35595025.17
151.96,0.326,0.208,0.248,0.0,0.0,-28687.596,35595082.894
151.97,0.329,0.21,0.249,0.0,0.0,-28449.424,35595142.021
151.98,0.331,0.213,0.249,0.0,0.0,-28205.718,35595202.719
151.99,0.333,0.215,0.25,0.0,0.0,-27957.098,35595264.82
152.0,0.336,0.218,0.251,0.0,0.0,-27705.52,35595327.823
152.01,0.338,0.22,0.251,0.0,0.0,-27454.239,35595390.903
152.02,0.341,0.223,0.252,0.0,0.0,-27203.95,35595453.869
152.03,0.343,0.225,0.252,0.0,0.0,-26953.661,35595516.95
152.04,0.345,0.228,0.253,0.0,0.0,-26703.372,35595580.125
152.05,0.348,0.23,0.253,0.0,0.0,-26453.083,35595643.375
152.06,0.35,0.233,0.253,0.0,0.0,-26202.794,35595706.68
152.07,0.352,0.236,0.253,0.0,0.0,-25952.505,35595770.02
152.08,0.355,0.238,0.253,0.0,0.0,-25702.216,35595833.373
152.09,0.357,0.241,0.253,0.0,0.0,-25451.829,35595896.744
152.1,0.359,0.243,0.253,0.0,0.0,-25200.163,35595960.408
152.11,0.361,0.246,0.253,0.0,0.0,-24947.41,35596024.294
152.12,0.364,0.248,0.252,0.0,0.0,-24694.127,35596088.24
152.13,0.366,0.251,0.252,0.0,0.0,-24440.713,35596152.12
152.14,0.368,0.253,0.251,0.0,0.0,-24187.41,35596215.85
152.15,0.37,0.256,0.251,0.0,0.0,-23934.298,35596279.385
152.16,0.372,0.258,0.25,0.0,0.0,-23681.303,35596342.721
152.17,0.375,0.261,0.249,0.0,0.0,-23427.917,35596405.957
152.18,0.377,0.263,0.248,0.0,0.0,-23173.262,35596469.285
152.19,0.379,0.266,0.247,0.0,0.0,-22919.366,35596532.182
152.2,0.381,0.268,0.246,0.0,0.0,-22667.902,35596594.214
152.21,0.383,0.271,0.245,0.0,0.0,-22419.721,35596655.15
152.22,0.385,0.273,0.244,0.0,0.0,-22174.849,35596714.96
152.23,0.387,0.275,0.242,0.0,0.0,-21932.488,35596773.818
152.24,0.389,0.278,0.241,0.0,0.0,-21691.017,35596832.097
152.25,0.391,0.28,0.239,0.0,0.0,-21448.687,35596890.204
152.26,0.393,0.283,0.237,0.0,0.0,-21206.227,35596947.934
152.27,0.395,0.285,0.235,0.0,0.0,-20963.767,35597005.228
152.28,0.397,0.287,0.233,0.0,0.0,-20721.308,35597062.062
152.29,0.399,0.29,0.231,0.0,0.0,-20478.848,35597118.409
152.3,0.401,0.292,0.229,0.0,0.0,-20236.388,35597174.244
152.31,0.403,0.294,0.227,0.0,0.0,-19993.929,35597229.54
152.32,0.404,0.297,0.225,0.0,0.0,-19751.469,35597284.272
152.33,0.406,0.299,0.222,0.0,0.0,-19512.232,35597337.703
152.34,0.408,0.301,0.219,0.0,0.0,-19280.211,35597388.937
152.35,0.41,0.303,0.217,0.0,0.0,-19052.271,35597438.653
152.36,0.411,0.305,0.214,0.0,0.0,-18825.93,35597487.382
152.37,0.413,0.307,0.211,0.0,0.0,-18599.531,35597535.471
152.38,0.415,0.31,0.208,0.0,0.0,-18372.24,35597583.084
152.39,0.416,0.312,0.205,0.0,0.0,-18144.048,35597630.196
152.4,0.418,0.314,0.202,0.0,0.0,-17915.769,35597676.604
152.41,0.419,0.316,0.198,0.0,0.0,-17683.065,35597723.062
152.42,0.421,0.318,0.195,0.0,0.0,-17448.672,35597769.058
152.43,0.422,0.32,0.191,0.0,0.0,-17222.132,35597812.811
152.44,0.424,0.321,0.188,0.0,0.0,-17009.21,35597853.249
152.45,0.425,0.323,0.184,0.0,0.0,-16811.887,35597890.01
152.46,0.427,0.325,0.18,0.0,0.0,-16628.367,35597923.444
152.47,0.428,0.327,0.176,0.0,0.0,-16453.073,35597954.608
152.48,0.429,0.329,0.172,0.0,0.0,-16276.81,35597985.239
152.49,0.43,0.33,0.168,0.0,0.0,-16097.821,35598015.652
152.5,0.431,0.332,0.164,0.0,0.0,-15918.832,35598045.313
152.51,0.433,0.334,0.159,0.0,0.0,-15739.844,35598074.202
152.52,0.434,0.335,0.155,0.0,0.0,-15560.855,35598102.305
152.53,0.435,0.337,0.15,0.0,0.0,-15381.866,35598129.602
152.54,0.436,0.338,0.146,0.0,0.0,-15202.878,35598156.078
152.55,0.437,0.34,0.141,0.0,0.0,-15023.889,35598181.717
152.56,0.437,0.341,0.136,0.0,0.0,-14846.191,35598206.334
152.57,0.438,0.342,0.131,0.0,0.0,-14684.0,35598228.074
152.58,0.439,0.344,0.126,0.0,0.0,-14534.769,35598247.311
152.59,0.44,0.345,0.121,0.0,0.0,-14391.825,35598264.953
152.6,0.44,0.346,0.116,0.0,0.0,-14250.397,35598281.644
152.61,0.441,0.347,0.111,0.0,0.0,-14107.619,35598297.765
152.62,0.442,0.348,0.105,0.0,0.0,-13962.53,35598313.439
152.63,0.442,0.349,0.1,0.0,0.0,-13816.073,35598328.524
152.64,0.442,0.35,0.095,0.0,0.0,-13667.965,35598342.874
152.65,0.443,0.351,0.089,0.0,0.0,-13510.569,35598357.054
152.66,0.443,0.352,0.083,0.0,0.0,-13359.366,35598369.992
152.67,0.443,0.353,0.078,0.0,0.0,-13227.384,35598380.79
152.68,0.444,0.354,0.072,0.0,0.0,-13121.192,35598389.034
152.69,0.444,0.354,0.066,0.0,0.0,-13040.901,35598394.794
152.7,0.444,0.355,0.06,0.0,0.0,-12980.166,35598398.619
152.71,0.444,0.355,0.054,0.0,0.0,-12926.181,35598401.545
152.72,0.444,0.356,0.048,0.0,0.0,-12865.395,35598404.639
152.73,0.444,0.356,0.042,0.0,0.0,-12803.675,35598407.435
152.74,0.443,0.357,0.036,0.0,0.0,-12741.955,35598409.856
152.75,0.443,0.357,0.03,0.0,0.0,-12680.235,35598411.899
152.76,0.443,0.357,0.024,0.0,0.0,-12618.515,35598413.56
152.77,0.442,0.358,0.018,0.0,0.0,-12556.795,35598414.838
152.78,0.442,0.358,0.011,0.0,0.0,-12495.074,35598415.729
152.79,0.441,0.358,0.005,0.0,0.0,-12433.354,35598416.231
152.8,0.441,0.358,-0.001,0.0,0.0,-12382.522,35598416.405
152.81,0.44,0.358,-0.008,0.0,0.0,-12355.181,35598416.394
152.82,0.439,0.358,-0.014,0.0,0.0,-12341.036,35598416.241
152.83,0.438,0.358,-0.021,0.0,0.0,-12332.018,35598415.979
152.84,0.437,0.357,-0.027,0.0,0.0,-12322.751,35598415.627
152.85,0.436,0.357,-0.034,0.0,0.0,-12310.551,35598415.196
152.86,0.435,0.357,-0.04,0.0,0.0,-12295.424,35598414.686
152.87,0.434,0.356,-0.047,0.0,0.0,-12280.07,35598414.086
152.88,0.433,0.356,-0.053,0.0,0.0,-12255.757,35598412.577
152.89,0.432,0.355,-0.06,0.0,0.0,-12228.273,35598410.727
152.9,0.43,0.354,-0.066,0.0,0.0,-12217.392,35598410.104
152.91,0.429,0.354,-0.073,0.0,0.0,-12235.013,35598411.699
152.92,0.427,0.353,-0.08,0.0,0.0,-12285.154,35598415.925
152.93,0.426,0.352,-0.086,0.0,0.0,-12363.952,35598422.616
152.94,0.424,0.351,-0.093,0.0,0.0,-12459.667,35598431.025
152.95,0.422,0.35,-0.099,0.0,0.0,-12553.082,35598439.857
152.96,0.42,0.349,-0.106,0.0,0.0,-12640.97,35598448.889
152.97,0.418,0.348,-0.113,0.0,0.0,-12728.858,35598458.499
152.98,0.416,0.347,-0.119,0.0,0.0,-12816.746,35598468.687
152.99,0.414,0.346,-0.126,0.0,0.0,-12904.633,35598479.45
153.0,0.412,0.345,-0.132,0.0,0.0,-12992.521,35598490.787
153.01,0.41,0.343,-0.139,0.0,0.0,-13080.409,35598502.696
153.02,0.407,0.342,-0.145,0.0,0.0,-13168.297,35598515.175
153.03,0.405,0.34,-0.152,0.0,0.0,-13258.318,35598528.56
153.04,0.403,0.339,-0.158,0.0,0.0,-13372.085,35598546.319
153.05,0.4,0.337,-0.164,0.0,0.0,-13505.36,35598567.882
153.06,0.397,0.335,-0.171,0.0,0.0,-13648.051,35598591.739
153.07,0.395,0.334,-0.177,0.0,0.0,-13792.96,35598616.806
153.08,0.392,0.332,-0.183,0.0,0.0,-13935.777,35598642.434
153.09,0.389,0.33,-0.19,0.0,0.0,-14075.085,35598668.406
153.1,0.386,0.328,-0.196,0.0,0.0,-14212.359,35598694.934
153.11,0.383,0.326,-0.202,0.0,0.0,-14347.937,35598721.817
153.12,0.38,0.324,-0.208,0.0,0.0,-14473.001,35598747.117
153.13,0.377,0.322,-0.214,0.0,0.0,-14605.496,35598774.948
153.14,0.373,0.32,-0.22,0.0,0.0,-14760.368,35598808.734
153.15,0.37,0.318,-0.226,0.0,0.0,-14945.099,35598850.233
153.16,0.367,0.315,-0.231,0.0,0.0,-15159.707,35598899.533
153.17,0.363,0.313,-0.237,0.0,0.0,-15396.75,35598955.061
153.18,0.359,0.311,-0.243,0.0,0.0,-15641.319,35599013.572
153.19,0.356,0.308,-0.248,0.0,0.0,-15877.977,35599071.677
153.2,0.352,0.306,-0.254,0.0,0.0,-16113.641,35599130.871
153.21,0.348,0.303,-0.259,0.0,0.0,-16349.305,35599191.353
153.22,0.345,0.3,-0.265,0.0,0.0,-16584.97,35599253.104
153.23,0.341,0.298,-0.27,0.0,0.0,-16820.634,35599316.103
153.24,0.337,0.295,-0.275,0.0,0.0,-17056.298,35599380.331
153.25,0.333,0.292,-0.28,0.0,0.0,-17291.963,35599445.765
153.26,0.328,0.289,-0.285,0.0,0.0,-17527.627,35599512.385
153.27,0.324,0.287,-0.29,0.0,0.0,-17773.255,35599583.091
153.28,0.32,0.284,-0.295,0.0,0.0,-18039.603,35599661.064
153.29,0.316,0.281,-0.3,0.0,0.0,-18317.514,35599743.661
153.3,0.311,0.278,-0.304,0.0,0.0,-18599.88,35599828.821
153.31,0.307,0.275,-0.309,0.0,0.0,-18881.973,35599915.163
153.32,0.302,0.271,-0.313,0.0,0.0,-19161.451,35600001.988
153.33,0.298,0.268,-0.317,0.0,0.0,-19438.355,35600089.278
153.34,0.293,0.265,-0.321,0.0,0.0,-19715.131,35600177.703
153.35,0.289,0.262,-0.329,0.0,0.0,-20022.08,35600277.451
153.36,0.284,0.258,-0.337,0.0,0.0,-20336.74,35600380.929
153.37,0.279,0.255,-0.339,0.0,0.0,-20605.435,35600469.834
153.38,0.274,0.252,-0.332,0.0,0.0,-20795.997,35600533.12
153.39,0.27,0.249,-0.313,0.0,0.0,-20897.774,35600567.0
153.4,0.265,0.246,-0.286,0.0,0.0,-20921.626,35600574.946
153.41,0.26,0.243,-0.256,0.0,0.0,-20899.924,35600567.689
153.42,0.255,0.24,-0.229,0.0,0.0,-20885.249,35600562.78
153.43,0.25,0.238,-0.207,0.0,0.0,-20885.249,35600562.78
153.44,0.245,0.236,-0.188,0.0,0.0,-20885.249,35600562.78
153.45,0.239,0.234,-0.17,0.0,0.0,-20885.249,35600562.78
153.46,0.234,0.233,-0.154,0.0,0.0,-20885.249,35600562.78
153.47,0.229,0.231,-0.139,0.0,0.0,-20885.249,35600562.78
153.48,0.224,0.23,-0.126,0.0,0.0,-20885.249,35600562.78
153.49,0.219,0.229,-0.114,0.0,0.0,-20885.249,35600562.78
153.5,0.213,0.228,-0.103,0.0,0.0,-20885.249,35600562.78
153.51,0.208,0.227,-0.093,0.0,0.0,-20885.249,35600562.78
153.52,0.203,0.226,-0.084,0.0,0.0,-20885.249,35600562.78
153.53,0.197,0.225,-0.076,0.0,0.0,-20885.249,35600562.78
153.54,0.192,0.224,-0.069,0.0,0.0,-20885.249,35600562.78
153.55,0.186,0.224,-0.062,0.0,0.0,-20885.249,35600562.78
153.56,0.181,0.223,-0.057,0.0,0.0,-20885.249,35600562.78
153.57,0.176,0.223,-0.051,0.0,0.0,-20885.249,35600562.78
153.58,0.17,0.222,-0.046,0.0,0.0,-20885.249,35600562.78
153.59,0.165,0.222,-0.042,0.0,0.0,-20885.249,35600562.78
153.6,0.159,0.221,-0.038,0.0,0.0,-20885.249,35600562.78
153.61,0.154,0.221,-0.034,0.0,0.0,-20885.249,35600562.78
153.62,0.148,0.221,-0.031,0.0,0.0,-20885.249,35600562.78
153.63,0.143,0.22,-0.028,0.0,0.0,-20885.249,35600562.78
153.64,0.137,0.22,-0.025,0.0,0.0,-20885.249,35600562.78
153.65,0.132,0.22,-0.023,0.0,0.0,-20885.249,35600562.78
153.66,0.126,0.22,-0.021,0.0,0.0,-20885.249,35600562.78
153.67,0.121,0.219,-0.019,0.0,0.0,-20885.249,35600562.78
153.68,0.115,0.219,-0.017,0.0,0.0,-20885.249,35600562.78
153.69,0.11,0.219,-0.015,0.0,0.0,-20885.249,35600562.78
153.7,0.104,0.219,-0.014,0.0,0.0,-20885.249,35600562.78
153.71,0.099,0.219,-0.013,0.0,0.0,-20885.249,35600562.78
153.72,0.093,0.219,-0.011,0.0,0.0,-20885.249,35600562.78
153.73,0.088,0.219,-0.01,0.0,0.0,-20885.249,35600562.78
153.74,0.082,0.218,-0.009,0.0,0.0,-20885.249,35600562.78
153.75,0.077,0.218,-0.008,0.0,0.0,-20885.249,35600562.78
153.76,0.072,0.218,-0.008,0.0,0.0,-20885.249,35600562.78
153.77,0.066,0.218,-0.007,0.0,0.0,-20885.249,35600562.78
153.78,0.061,0.218,-0.006,0.0,0.0,-20885.249,35600562.78
153.79,0.056,0.218,-0.006,0.0,0.0,-20885.249,35600562.78
153.8,0.05,0.218,-0.005,0.0,0.0,-20885.249,35600562.78
153.81,0.045,0.218,-0.005,0.0,0.0,-20885.249,35600562.78
153.82,0.04,0.218,-0.004,0.0,0.0,-20885.249,35600562.78
153.83,0.035,0.218,-0.004,0.0,0.0,-20885.249,35600562.78
153.84,0.03,0.218,-0.003,0.0,0.0,-20885.249,35600562.78
153.85,0.025,0.218,-0.003,0.0,0.0,-20885.249,35600562.78
153.86,0.02,0.218,-0.003,0.0,0.0,-20885.249,35600562.78
153.87,0.015,0.218,-0.003,0.0,0.0,-20885.249,35600562.78
153.88,0.01,0.218,-0.002,0.0,0.0,-20885.249,35600562.78
153.89,0.005,0.218,-0.002,0.0,0.0,-20885.249,35600562.78
153.9,-0.0,0.218,-0.002,0.0,0.0,-20885.249,35600562.78
153.91,-0.005,0.218,-0.002,0.0,0.0,-20885.249,35600562.78
153.92,-0.01,0.218,-0.002,0.0,0.0,-20885.249,35600562.78
153.93,-0.014,0.218,-0.001,0.0,0.0,-20885.249,35600562.78
153.94,-0.019,0.218,-0.001,0.0,0.0,-20885.249,35600562.78
153.95,-0.024,0.218,-0.001,0.0,0.0,-20885.249,35600562.78
153.96,-0.028,0.218,-0.001,0.0,0.0,-20885.249,35600562.78
153.97,-0.032,0.218,-0.001,0.0,0.0,-20885.249,35600562.78
153.98,-0.037,0.218,-0.001,0.0,0.0,-20885.249,35600562.78
153.99,-0.041,0.218,-0.001,0.0,0.0,-20885.249,35600562.78
154.0,-0.045,0.218,-0.001,0.0,0.0,-20885.249,35600562.78
154.01,-0.05,0.218,-0.001,0.0,0.0,-20885.249,35600562.78
154.02,-0.054,0.218,-0.001,0.0,0.0,-20885.249,35600562.78
154.03,-0.058,0.218,-0.001,0.0,0.0,-20885.249,35600562.78
154.04,-0.062,0.218,-0.0,0.0,0.0,-20885.249,35600562.78
154.05,-0.066,0.218,-0.0,0.0,0.0,-20885.249,35600562.78
154.06,-0.069,0.218,-0.0,0.0,0.0,-20885.249,35600562.78
154.07,-0.073,0.218,-0.0,0.0,0.0,-20885.249,35600562.78
154.08,-0.077,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.09,-0.08,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.1,-0.084,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.11,-0.087,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.12,-0.09,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.13,-0.094,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.14,-0.097,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.15,-0.1,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.16,-0.103,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.17,-0.106,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.18,-0.108,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.19,-0.111,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.2,-0.114,0.217,-0.0,0.0,0.0,-20885.249,35600562.78
154.21,-0.116,0.217,-0.002,0.0,0.0,-20885.277,35600562.78
154.22,-0.119,0.217,-0.006,0.0,0.0,-20885.358,35600562.78
154.23,-0.121,0.217,-0.013,0.0,0.0,-20885.469,35600562.781
154.24,-0.123,0.217,-0.02,0.0,0.0,-20885.591,35600562.783
154.25,-0.125,0.217,-0.027,0.0,0.0,-20885.712,35600562.786
154.26,-0.127,0.217,-0.034,0.0,0.0,-20885.826,35600562.789
154.27,-0.129,0.216,-0.04,0.0,0.0,-20885.933,35600562.793
154.28,-0.131,0.216,-0.046,0.0,0.0,-20886.006,35600562.795
154.29,-0.133,0.215,-0.053,0.0,0.0,-20876.749,35600562.079
154.3,-0.134,0.215,-0.059,0.0,0.0,-20865.682,35600561.223
154.31,-0.136,0.214,-0.066,0.0,0.0,-20869.283,35600561.516
154.32,-0.137,0.213,-0.072,0.0,0.0,-20897.349,35600563.765
154.33,-0.139,0.213,-0.079,0.0,0.0,-20952.991,35600568.293
154.34,-0.14,0.212,-0.085,0.0,0.0,-21032.64,35600574.935
154.35,-0.141,0.211,-0.092,0.0,0.0,-21126.044,35600583.047
154.36,-0.142,0.21,-0.098,0.0,0.0,-21216.811,35600591.533
154.37,-0.143,0.209,-0.104,0.0,0.0,-21303.278,35600600.277
154.38,-0.144,0.208,-0.111,0.0,0.0,-21389.744,35600609.566
154.39,-0.144,0.207,-0.117,0.0,0.0,-21476.21,35600619.397
154.4,-0.145,0.206,-0.123,0.0,0.0,-21562.677,35600629.764
154.41,-0.145,0.204,-0.129,0.0,0.0,-21649.143,35600640.663
154.42,-0.146,0.203,-0.135,0.0,0.0,-21735.61,35600652.089
154.43,-0.146,0.202,-0.141,0.0,0.0,-21822.076,35600664.037
154.44,-0.146,0.2,-0.147,0.0,0.0,-21911.109,35600676.893
154.45,-0.146,0.199,-0.153,0.0,0.0,-22023.275,35600693.842
154.46,-0.146,0.197,-0.159,0.0,0.0,-22153.532,35600714.196
154.47,-0.146,0.196,-0.164,0.0,0.0,-22292.395,35600736.572
154.48,-0.146,0.194,-0.17,0.0,0.0,-22433.129,35600759.982
154.49,-0.146,0.192,-0.175,0.0,0.0,-22571.754,35600783.838
154.5,-0.145,0.19,-0.181,0.0,0.0,-22707.042,35600807.949
154.51,-0.145,0.189,-0.186,0.0,0.0,-22840.52,35600832.524
154.52,-0.144,0.187,-0.191,0.0,0.0,-22972.303,35600857.35
154.53,-0.144,0.185,-0.197,0.0,0.0,-23095.309,35600880.983
154.54,-0.143,0.183,-0.201,0.0,0.0,-23225.456,35600906.817
154.55,-0.142,0.181,-0.206,0.0,0.0,-23375.399,35600937.549
154.56,-0.141,0.179,-0.211,0.0,0.0,-23551.331,35600974.522
154.57,-0.14,0.176,-0.216,0.0,0.0,-23752.983,35601017.728
154.58,-0.139,0.174,-0.22,0.0,0.0,-23973.626,35601065.806
154.59,-0.138,0.172,-0.225,0.0,0.0,-24200.067,35601116.042
154.6,-0.136,0.17,-0.229,0.0,0.0,-24419.558,35601165.792
154.61,-0.135,0.167,-0.233,0.0,0.0,-24638.4,35601216.321
154.62,-0.133,0.165,-0.237,0.0,0.0,-24857.242,35601267.732
154.63,-0.132,0.163,-0.241,0.0,0.0,-25076.084,35601319.993
154.64,-0.13,0.16,-0.244,0.0,0.0,-25294.926,35601373.074
154.65,-0.128,0.158,-0.248,0.0,0.0,-25513.768,35601426.942
154.66,-0.126,0.155,-0.251,0.0,0.0,-25732.611,35601481.565
154.67,-0.124,0.153,-0.254,0.0,0.0,-25951.453,35601536.908
154.68,-0.122,0.15,-0.258,0.0,0.0,-26178.27,35601595.01
154.69,-0.12,0.148,-0.26,0.0,0.0,-26419.961,35601657.646
154.7,-0.118,0.145,-0.263,0.0,0.0,-26669.809,35601723.066
154.71,-0.116,0.142,-0.266,0.0,0.0,-26922.712,35601789.93
154.72,-0.114,0.14,-0.268,0.0,0.0,-27175.304,35601857.339
154.73,-0.111,0.137,-0.27,0.0,0.0,-27425.957,35601924.837
154.74,-0.109,0.134,-0.273,0.0,0.0,-27674.777,35601992.41
154.75,-0.106,0.132,-0.274,0.0,0.0,-27923.578,35602060.477
154.76,-0.103,0.129,-0.276,0.0,0.0,-28169.616,35602128.201
154.77,-0.101,0.126,-0.278,0.0,0.0,-28415.078,35602196.177
154.78,-0.098,0.123,-0.279,0.0,0.0,-28666.183,35602266.114
154.79,-0.095,0.12,-0.28,0.0,0.0,-28926.616,35602339.007
154.8,-0.092,0.118,-0.281,0.0,0.0,-29197.52,35602415.138
154.81,-0.089,0.115,-0.282,0.0,0.0,-29477.503,35602494.075
154.82,-0.086,0.112,-0.283,0.0,0.0,-29762.634,35602574.674
154.83,-0.083,0.109,-0.284,0.0,0.0,-30046.68,35602655.142
154.84,-0.08,0.106,-0.284,0.0,0.0,-30329.141,35602735.289
154.85,-0.077,0.104,-0.284,0.0,0.0,-30611.602,35602815.508
154.86,-0.074,0.101,-0.284,0.0,0.0,-30894.063,35602895.75
154.87,-0.07,0.098,-0.284,0.0,0.0,-31176.524,35602975.964
154.88,-0.067,0.095,-0.284,0.0,0.0,-31458.985,35603056.101
154.89,-0.064,0.092,-0.283,0.0,0.0,-31741.445,35603136.109
154.9,-0.06,0.089,-0.282,0.0,0.0,-32023.906,35603215.94
154.91,-0.057,0.087,-0.281,0.0,0.0,-32306.395,35603295.551
154.92,-0.053,0.084,-0.28,0.0,0.0,-32589.114,35603374.95
