time,wave [m],stroke [m],stroke speed [m/s],angle [deg],angular_speed [deg/s],F_PTO [N],Energy [J]
15.37,0.303,0.115,-0.574,2.239,-0.435,12528.484,134079.679
15.38,0.291,0.11,-0.578,2.234,-0.453,11996.332,134337.933
15.39,0.278,0.104,-0.582,2.23,-0.471,11464.18,134598.343
15.4,0.266,0.098,-0.586,2.225,-0.489,10932.03,134860.792
15.41,0.253,0.092,-0.59,2.22,-0.507,10399.879,135125.164
15.42,0.24,0.086,-0.593,2.215,-0.525,9867.73,135391.341
15.43,0.227,0.08,-0.596,2.209,-0.543,9335.58,135659.207
15.44,0.214,0.074,-0.599,2.204,-0.561,8803.432,135928.642
15.45,0.201,0.068,-0.601,2.198,-0.578,8271.089,136199.646
15.46,0.188,0.062,-0.603,2.192,-0.596,7712.688,136487.619
15.47,0.175,0.056,-0.604,2.186,-0.614,7122.453,136795.663
15.48,0.162,0.05,-0.605,2.18,-0.631,6515.203,137114.48
15.49,0.149,0.044,-0.605,2.174,-0.648,5901.951,137437.139
15.5,0.135,0.038,-0.605,2.167,-0.666,5289.899,137759.068
15.51,0.122,0.032,-0.605,2.16,-0.683,4682.444,138078.06
15.52,0.108,0.026,-0.604,2.153,-0.7,4079.174,138394.271
15.53,0.095,0.02,-0.604,2.146,-0.717,3475.875,138710.213
15.54,0.081,0.014,-0.603,2.139,-0.734,2870.541,139026.966
15.55,0.068,0.008,-0.602,2.132,-0.751,2265.207,139343.077
15.56,0.054,0.002,-0.6,2.124,-0.767,1659.872,139658.395
15.57,0.041,-0.004,-0.598,2.116,-0.784,1054.537,139972.77
15.58,0.027,-0.01,-0.596,2.108,-0.8,449.202,140286.05
15.59,0.013,-0.016,-0.594,2.1,-0.817,-156.134,140598.083
15.6,-0.0,-0.022,-0.592,2.092,-0.833,-761.47,140908.719
15.61,-0.014,-0.028,-0.589,2.084,-0.849,-1366.807,141217.805
15.62,-0.028,-0.034,-0.586,2.075,-0.865,-1976.077,141527.404
15.63,-0.041,-0.04,-0.583,2.066,-0.88,-2586.777,141835.924
15.64,-0.055,-0.045,-0.579,2.057,-0.896,-3191.557,142139.063
15.65,-0.069,-0.051,-0.576,2.048,-0.911,-3785.872,142434.146
15.66,-0.083,-0.057,-0.572,2.039,-0.927,-4367.984,142720.128
15.67,-0.096,-0.063,-0.569,2.03,-0.942,-4938.96,142997.595
15.68,-0.11,-0.068,-0.565,2.02,-0.957,-5502.676,143268.759
15.69,-0.123,-0.074,-0.561,2.011,-0.972,-6065.812,143537.463
15.7,-0.137,-0.08,-0.557,2.001,-0.986,-6631.891,143805.628
15.71,-0.151,-0.085,-0.553,1.991,-1.001,-7197.976,144071.348
15.72,-0.164,-0.091,-0.548,1.981,-1.015,-7764.062,144334.485
15.73,-0.177,-0.096,-0.543,1.971,-1.029,-8330.149,144594.902
15.74,-0.191,-0.102,-0.538,1.96,-1.043,-8896.236,144852.461
15.75,-0.204,-0.107,-0.533,1.95,-1.057,-9462.325,145107.024
15.76,-0.217,-0.112,-0.527,1.939,-1.071,-10028.415,145358.455
15.77,-0.231,-0.117,-0.521,1.928,-1.084,-10594.506,145606.613
15.78,-0.244,-0.123,-0.515,1.917,-1.098,-11160.599,145851.36
15.79,-0.257,-0.128,-0.508,1.906,-1.111,-11726.692,146092.564
15.8,-0.27,-0.133,-0.502,1.895,-1.124,-12292.787,146330.098
15.81,-0.283,-0.138,-0.495,1.884,-1.136,-12858.884,146563.833
15.82,-0.296,-0.143,-0.488,1.872,-1.149,-13424.982,146793.639
15.83,-0.308,-0.147,-0.481,1.861,-1.161,-13991.082,147019.386
15.84,-0.321,-0.152,-0.473,1.849,-1.173,-14557.184,147240.943
15.85,-0.334,-0.157,-0.465,1.837,-1.185,-15123.288,147458.176
15.86,-0.346,-0.162,-0.458,1.826,-1.197,-15661.322,147658.358
15.87,-0.358,-0.166,-0.451,1.814,-1.208,-16144.803,147829.978
15.88,-0.371,-0.171,-0.445,1.801,-1.22,-16597.512,147984.299
15.89,-0.383,-0.175,-0.439,1.789,-1.231,-17037.842,148129.987
15.9,-0.395,-0.179,-0.432,1.777,-1.242,-17478.244,148272.856
15.91,-0.407,-0.184,-0.425,1.764,-1.252,-17925.226,148415.876
15.92,-0.418,-0.188,-0.418,1.752,-1.263,-18379.352,148559.166
15.93,-0.43,-0.192,-0.411,1.739,-1.273,-18835.244,148699.995
15.94,-0.441,-0.196,-0.403,1.726,-1.283,-19287.271,148835.564
15.95,-0.453,-0.2,-0.396,1.713,-1.293,-19739.169,148967.635
15.96,-0.464,-0.204,-0.388,1.7,-1.303,-20191.07,149096.19
15.97,-0.475,-0.208,-0.38,1.687,-1.312,-20642.974,149221.144
15.98,-0.486,-0.212,-0.372,1.674,-1.321,-21094.88,149342.412
15.99,-0.496,-0.215,-0.363,1.661,-1.33,-21546.788,149459.909
16.0,-0.507,-0.219,-0.354,1.648,-1.339,-21998.7,149573.547
16.01,-0.517,-0.222,-0.346,1.634,-1.347,-22450.615,149683.238
16.02,-0.527,-0.226,-0.336,1.621,-1.355,-22914.263,149792.345
16.03,-0.537,-0.229,-0.327,1.607,-1.363,-23390.936,149901.111
16.04,-0.547,-0.232,-0.317,1.593,-1.371,-23847.607,149999.755
16.05,-0.557,-0.235,-0.309,1.58,-1.379,-24262.292,150081.907
16.06,-0.566,-0.239,-0.301,1.566,-1.386,-24625.07,150144.911
16.07,-0.576,-0.241,-0.293,1.552,-1.393,-24938.079,150189.827
16.08,-0.585,-0.244,-0.287,1.538,-1.4,-25215.522,150221.424
16.09,-0.594,-0.247,-0.28,1.524,-1.407,-25483.661,150248.19
16.1,-0.602,-0.25,-0.273,1.51,-1.413,-25765.875,150277.529
16.11,-0.611,-0.253,-0.265,1.496,-1.419,-26049.09,150305.146
16.12,-0.619,-0.255,-0.258,1.481,-1.425,-26332.308,150330.679
16.13,-0.627,-0.258,-0.25,1.467,-1.431,-26615.529,150354.09
16.14,-0.635,-0.26,-0.243,1.453,-1.436,-26898.754,150375.336
16.15,-0.643,-0.263,-0.235,1.438,-1.441,-27181.982,150394.377
16.16,-0.65,-0.265,-0.227,1.424,-1.446,-27465.215,150411.169
16.17,-0.658,-0.267,-0.219,1.409,-1.45,-27748.452,150425.666
16.18,-0.665,-0.269,-0.21,1.395,-1.454,-28031.693,150437.824
16.19,-0.672,-0.271,-0.202,1.38,-1.458,-28314.941,150447.608
16.2,-0.678,-0.273,-0.193,1.366,-1.462,-28598.194,150454.983
16.21,-0.684,-0.275,-0.185,1.351,-1.466,-28881.453,150459.916
16.22,-0.691,-0.277,-0.176,1.336,-1.469,-29164.72,150462.372
16.23,-0.696,-0.279,-0.167,1.322,-1.472,-29447.995,150462.313
16.24,-0.702,-0.28,-0.158,1.307,-1.475,-29731.28,150459.701
16.25,-0.707,-0.282,-0.149,1.292,-1.477,-30014.575,150454.499
16.26,-0.713,-0.283,-0.14,1.278,-1.48,-30275.012,150443.682
16.27,-0.718,-0.285,-0.132,1.263,-1.482,-30460.028,150420.719
16.28,-0.722,-0.286,-0.125,1.248,-1.483,-30597.962,150389.925
16.29,-0.727,-0.287,-0.119,1.233,-1.485,-30714.987,150355.192
16.3,-0.731,-0.288,-0.112,1.218,-1.486,-30829.346,150319.22
16.31,-0.735,-0.289,-0.105,1.203,-1.487,-30951.354,150283.517
16.32,-0.738,-0.291,-0.098,1.188,-1.488,-31083.397,150248.402
16.33,-0.742,-0.291,-0.091,1.174,-1.489,-31219.933,150213.002
16.34,-0.745,-0.292,-0.083,1.159,-1.489,-31351.532,150175.87
16.35,-0.748,-0.293,-0.076,1.144,-1.489,-31482.32,150137.644
16.36,-0.751,-0.294,-0.068,1.129,-1.489,-31613.121,150098.44
16.37,-0.753,-0.294,-0.061,1.114,-1.488,-31743.939,150058.246
16.38,-0.755,-0.295,-0.053,1.099,-1.488,-31874.782,150017.049
16.39,-0.757,-0.296,-0.045,1.084,-1.487,-32005.663,149974.835
16.4,-0.759,-0.296,-0.037,1.069,-1.486,-32136.603,149931.59
16.41,-0.76,-0.296,-0.029,1.055,-1.484,-32267.628,149887.297
16.42,-0.761,-0.297,-0.023,1.04,-1.482,-32366.166,149847.937
16.43,-0.762,-0.297,-0.022,1.025,-1.481,-32355.735,149832.382
16.44,-0.763,-0.297,-0.022,1.01,-1.478,-32331.163,149830.947
16.45,-0.763,-0.297,-0.021,0.995,-1.476,-32365.811,149832.532
16.46,-0.763,-0.297,-0.016,0.981,-1.473,-32492.846,149827.697
16.47,-0.763,-0.297,-0.007,0.966,-1.471,-32705.235,149808.654
16.48,-0.762,-0.297,0.004,0.951,-1.467,-32955.751,149769.273
16.49,-0.762,-0.297,0.016,0.937,-1.464,-33156.966,149705.078
16.5,-0.761,-0.297,0.024,0.922,-1.461,-33231.079,149610.81
16.51,-0.76,-0.297,0.033,0.907,-1.457,-33321.867,149477.055
16.52,-0.758,-0.296,0.043,0.893,-1.453,-33449.356,149309.737
16.53,-0.756,-0.296,0.053,0.878,-1.448,-33607.467,149116.048
16.54,-0.754,-0.295,0.063,0.864,-1.444,-33789.865,148902.61
16.55,-0.752,-0.295,0.073,0.849,-1.439,-33989.96,148675.484
16.56,-0.749,-0.294,0.083,0.835,-1.434,-34200.903,148440.161
16.57,-0.747,-0.293,0.094,0.821,-1.429,-34415.592,148201.571
16.58,-0.744,-0.292,0.106,0.806,-1.423,-34627.813,147963.375
16.59,-0.74,-0.291,0.118,0.792,-1.418,-34839.337,147724.01
16.6,-0.737,-0.29,0.131,0.778,-1.412,-35050.86,147482.758
16.61,-0.733,-0.288,0.145,0.764,-1.406,-35262.384,147239.388
16.62,-0.729,-0.287,0.158,0.75,-1.399,-35473.908,146993.715
16.63,-0.724,-0.285,0.171,0.736,-1.393,-35685.433,146745.594
16.64,-0.72,-0.283,0.184,0.722,-1.386,-35896.957,146494.922
16.65,-0.715,-0.281,0.197,0.708,-1.379,-36108.482,146241.641
16.66,-0.71,-0.279,0.209,0.695,-1.371,-36286.941,146005.511
16.67,-0.705,-0.277,0.218,0.681,-1.364,-36256.085,145892.435
16.68,-0.699,-0.275,0.223,0.667,-1.356,-36072.746,145869.535
16.69,-0.693,-0.273,0.227,0.654,-1.348,-35816.352,145890.246
16.7,-0.687,-0.27,0.231,0.64,-1.34,-35543.645,145921.333
16.71,-0.681,-0.268,0.235,0.627,-1.332,-35288.683,145942.89
16.72,-0.675,-0.266,0.24,0.614,-1.323,-35062.842,145948.343
16.73,-0.668,-0.263,0.245,0.6,-1.314,-34854.813,145944.445
16.74,-0.661,-0.261,0.25,0.587,-1.305,-34635.588,145948.333
16.75,-0.654,-0.258,0.255,0.574,-1.296,-34411.111,145956.425
16.76,-0.646,-0.256,0.26,0.561,-1.287,-34186.633,145965.607
16.77,-0.639,-0.253,0.265,0.549,-1.277,-33962.152,145975.881
16.78,-0.631,-0.25,0.27,0.536,-1.267,-33737.671,145987.253
16.79,-0.623,-0.248,0.274,0.523,-1.257,-33513.187,145999.73
16.8,-0.615,-0.245,0.279,0.511,-1.247,-33288.702,146013.32
16.81,-0.606,-0.242,0.284,0.498,-1.237,-33064.216,146028.036
16.82,-0.597,-0.239,0.29,0.486,-1.226,-32841.633,146043.304
16.83,-0.589,-0.236,0.295,0.474,-1.215,-32630.701,146056.146
16.84,-0.579,-0.233,0.3,0.462,-1.204,-32415.43,146071.524
16.85,-0.57,-0.23,0.305,0.45,-1.193,-32180.529,146094.171
16.86,-0.561,-0.227,0.31,0.438,-1.182,-31917.564,146126.685
16.87,-0.551,-0.224,0.314,0.426,-1.17,-31624.964,146169.529
16.88,-0.541,-0.221,0.317,0.414,-1.158,-31308.019,146221.034
16.89,-0.531,-0.218,0.32,0.403,-1.146,-30978.881,146277.394
16.9,-0.521,-0.215,0.324,0.392,-1.134,-30654.957,146333.176
16.91,-0.511,-0.211,0.327,0.38,-1.122,-30334.48,146388.995
16.92,-0.5,-0.208,0.331,0.369,-1.11,-30014.002,146445.949
16.93,-0.489,-0.205,0.334,0.358,-1.097,-29693.523,146504.046
16.94,-0.478,-0.201,0.338,0.347,-1.084,-29373.043,146563.293
16.95,-0.467,-0.198,0.342,0.336,-1.071,-29052.561,146623.7
16.96,-0.456,-0.195,0.345,0.326,-1.058,-28732.079,146685.278
16.97,-0.445,-0.191,0.349,0.315,-1.045,-28411.596,146748.04
16.98,-0.433,-0.188,0.353,0.305,-1.031,-28091.112,146811.998
16.99,-0.422,-0.184,0.357,0.295,-1.017,-27770.627,146877.16
17.0,-0.41,-0.18,0.36,0.284,-1.004,-27450.141,146943.533
17.01,-0.398,-0.177,0.364,0.275,-0.99,-27129.653,147011.121
17.02,-0.386,-0.173,0.368,0.265,-0.976,-26809.166,147079.931
17.03,-0.374,-0.169,0.372,0.255,-0.961,-26488.677,147149.97
17.04,-0.362,-0.166,0.376,0.245,-0.947,-26168.187,147221.246
17.05,-0.349,-0.162,0.38,0.236,-0.932,-25847.696,147293.766
17.06,-0.337,-0.158,0.384,0.227,-0.918,-25525.451,147368.217
17.07,-0.324,-0.154,0.387,0.218,-0.903,-25173.733,147455.285
17.08,-0.311,-0.15,0.39,0.209,-0.888,-24795.209,147553.841
17.09,-0.298,-0.146,0.392,0.2,-0.873,-24403.022,147658.719
17.1,-0.285,-0.142,0.395,0.191,-0.858,-24006.767,147766.157
17.11,-0.272,-0.139,0.397,0.183,-0.842,-23612.493,147873.796
17.12,-0.259,-0.135,0.4,0.174,-0.827,-23222.7,147980.679
17.13,-0.246,-0.131,0.403,0.166,-0.811,-22836.338,148087.25
17.14,-0.233,-0.126,0.405,0.158,-0.796,-22449.017,148195.276
17.15,-0.22,-0.122,0.408,0.15,-0.78,-22060.331,148304.895
17.16,-0.206,-0.118,0.411,0.143,-0.764,-21671.645,148415.55
17.17,-0.193,-0.114,0.413,0.135,-0.748,-21282.958,148527.239
17.18,-0.179,-0.11,0.416,0.128,-0.732,-20894.271,148639.957
17.19,-0.166,-0.106,0.419,0.12,-0.716,-20505.583,148753.702
17.2,-0.152,-0.102,0.421,0.113,-0.7,-20116.895,148868.467
17.21,-0.138,-0.097,0.424,0.106,-0.683,-19728.205,148984.246
17.22,-0.125,-0.093,0.426,0.1,-0.667,-19339.778,149100.921
17.23,-0.111,-0.089,0.429,0.093,-0.65,-18957.53,149215.938
17.24,-0.097,-0.085,0.432,0.087,-0.634,-18575.072,149332.065
17.25,-0.083,-0.08,0.434,0.08,-0.617,-18183.408,149453.165
17.26,-0.07,-0.076,0.436,0.074,-0.6,-17777.241,149581.468
17.27,-0.056,-0.072,0.438,0.068,-0.583,-17354.972,149717.57
17.28,-0.042,-0.067,0.439,0.063,-0.566,-16918.702,149860.436
17.29,-0.028,-0.063,0.44,0.057,-0.549,-16474.229,150007.397
17.3,-0.014,-0.058,0.441,0.052,-0.532,-16032.571,150153.655
17.31,-0.0,-0.055,0.442,0.046,-0.515,-15655.341,150278.112
17.32,0.013,-0.051,0.442,0.041,-0.497,-15288.434,150399.309
17.33,0.027,-0.047,0.443,0.037,-0.48,-14858.006,150542.192
17.34,0.041,-0.041,0.443,0.032,-0.463,-14338.661,150715.372
17.35,0.055,-0.036,0.444,0.027,-0.445,-13753.443,150911.126
17.36,0.069,-0.03,0.445,0.023,-0.428,-13173.846,151105.395
17.37,0.082,-0.025,0.446,0.019,-0.411,-12719.803,151257.784
17.38,0.096,-0.023,0.446,0.015,-0.394,-12554.963,151313.156
17.39,0.11,-0.022,0.446,0.011,-0.376,-12442.304,151351.067
17.4,0.123,-0.021,0.446,0.007,-0.358,-12303.029,151397.959
17.41,0.137,-0.021,0.446,0.004,-0.34,-12283.237,151404.681
17.42,0.15,-0.022,0.446,0.0,-0.322,-12444.904,151350.362
17.43,0.163,-0.026,0.445,-0.003,-0.304,-12765.882,151242.411
17.44,0.177,-0.029,0.445,-0.006,-0.286,-13139.903,151116.523
17.45,0.19,-0.032,0.444,-0.008,-0.268,-13376.574,151036.671
